author,ulasan,like,publis
@christianwijaya6906,"Xiaomi 17 Pro nyindir Iphone 17 segitunya dengan Harga hanya Setengah tapi Inovasi baru di Layar Belakang dan tidak lupa ""Ada Charger nya ya"" ndak kayak Iphone yang harus beli🤣,Iphone 17 nya malah Minim inovasi sampe Saham Apple turun pas Iphone 17 Rilis .
Plus Xiaomi bikin Ukuran Layar sama persis Iphone dan bikin Casing khusus buat main GameBot nya bisa dipasang ke Iphone sekalian biar User Iphone ndak perlu Susah cari Casing",78,2025-10-29T11:38:26Z
@nanda3379,Cakep ni teknologinya. Serasa flip gak sih,0,2025-10-29T11:38:20Z
@butayrellyfun5440,Nah ini baru bagus pixs no debat aku mau beli Advan x1 pasti itu,1,2025-10-29T11:38:06Z
@Aeliysic_lumine,wallpaper pad 7😂,0,2025-10-29T11:37:54Z
@pokegaming8957,KAPAN REVIEW TWS LAGI BANG,1,2025-10-29T11:37:51Z
@pokegaming8957,KAPAN REVIEW TWS LAGI BANG,1,2025-10-29T11:37:38Z
@hunterxhunter777,29:16:00,2,2025-10-29T11:37:29Z
@pokegaming8957,KAPAN REVIEW TWS LAGI BANG,1,2025-10-29T11:37:27Z
@pokegaming8957,KAPAN REVIEW TWS LAGI BANG,1,2025-10-29T11:37:16Z
@firmanaikatsu-kiwarriors5233,"Inilah Daftar Harga Resmi dari Oppo Find X9 Series Sebelum dirilis pada Awal bulan November mendatang! & Sisanya akan segera dirilis pada tahun depan nanti? 🤯🤯🤯

Oppo Find X9
(12GB/256GB) Rp 14.999.000
(16GB/512GB) Rp 16.999.000

Oppo Find X9 Pro
(16GB/512GB) Rp 19.999.000

Oppo Find X9 Pro Max - By Duel Telefoto Periscope 200MP
(16GB/512GB) Rp Coming Soon! 2026
(16GB/1TB)      Rp Coming Soon! 2026

Oppo Find X9 Ultra - By Duel Telefoto Periscope 200MP
(16GB/1TB) Rp Coming Soon! 2026
(24GB/2TB) Rp Coming Soon! 2026

Kalau Aku Sih Lebih baik Tungguin yang Versi Pro Max ataupun yang Ultra saja Karena sudah menggunakan chipset Snapdragon 8 Elite Gen 5 & Sudah memiliki Sensor Duel Telefoto periscope 200MP Sony LYT910pertama di dunia!yang bakalan sama seperti Vivo X300 Pro Max/Ultra juga? 🤯🤯🤯",1,2025-10-29T11:37:15Z
@pokegaming8957,KAPAN REVIEW TWS LAGI BANG,1,2025-10-29T11:37:05Z
@pokegaming8957,KAPAN REVIEW TWS LAGI BANG,1,2025-10-29T11:36:54Z
@rizkydc3400,bang bahas inoi a75 dongg,0,2025-10-29T11:36:54Z
@beixchester2659,Oppo find x9 bang,0,2025-10-29T11:36:51Z
@pokegaming8957,KAPAN REVIEW TWS LAGI BANG,1,2025-10-29T11:36:43Z
@DavidCanthel,"Di indo udh ada barangnya bang.
Di harga berapa tuh",0,2025-10-29T11:36:32Z
@pokegaming8957,KAPAN REVIEW TWS LAGI BANG,1,2025-10-29T11:36:30Z
@wahyuherminanto,Kamera belakangnya gak bagus. Masa bang David jadi ada kacamatanya,0,2025-10-29T11:36:19Z
@iketutedoaryana7936,20:56 bisa pas gitu🤣,8,2025-10-29T11:36:03Z
@Moltohaha,Next review oppo find x9 series,0,2025-10-29T11:35:51Z
@DaiAflahPati,Kejar terus pkoknya😂,0,2025-10-29T11:35:50Z
@ariksusanto_camp,"Setelah nonton video ini, Yang suka iPhone bakal tetep beli iPhone 17 Pro Max, sedangkan yg suka Xiaomi 17 Pro Max mungkin bakal beli poco.",10,2025-10-29T11:35:43Z
@abdulkarim.74,17 (1+7=8),0,2025-10-29T11:35:39Z
@firmanaikatsu-kiwarriors5233,"Unboxing Xiaomi 17 Pro Max versi China! 

Sebenarnya Xiaomi 17 Series Baru Akan segera dirilis ke pasar Global pada Ajang MWC Barcelona di tahun 2026 mendatang! 😱😱😱

Walaupun Xiaomi 17 Pro Series dianggap sebagai Hape yang Paling Viral di Seluruh dunia! Tapi aku berharap saja secepatnya dirilis ke pasar Global di tahun depan nanti deh? 😢😢😭😭

Apalagi Xiaomi 17 Pro/Pro Max tersebut Merupakan versi KW nya dari iPhone 17 Pro Series gitu! Dan juga sering digunakan juga di Hape Merek sebelah lainnya misalnya... 

Redmi K90 Pro Max, Oppo Find X9 Pro Max, Vivo X300 Pro Max, DLL? 🤯🤯🤯",1,2025-10-29T11:35:37Z
@HayanurRia-mr1yd,Poco M3  " woy woy gua yg duluan punya bam kamera besar  ",87,2025-10-29T11:35:31Z
@Michaelcuber,Mending Xiaomi ❤,10,2025-10-29T11:35:26Z
@Je96,Yang ultra nya Pasti lebih cakep,0,2025-10-29T11:35:16Z
@Rio-rq9ou,redmi k90 bng,0,2025-10-29T11:35:01Z
@MahasariChannel,"Aku tahu kenapa plastik nya yang bahagian button volume nya dan layar belakang gak di lubangin,
Mungkin xiaomi takut kegores benda tersebut karna kan itu terkeluar dari bodynya 😅",0,2025-10-29T11:35:01Z
@jstickman08,23:44-23:57 suaranya berasa lebih mendem kamera belakang?,2,2025-10-29T11:34:56Z
@mudacuanerss,Niru poco😂😂,0,2025-10-29T11:34:51Z
@fmj_2661,Anjir hp gue dijadiin pajangan🤣🤣🤣🤣🤣,12,2025-10-29T11:34:46Z
@fattahai3306,"Lah ini review xiaomi dh keluar iphone 17 series malah belum, mana hei dapit review ip 17 seriesnya",0,2025-10-29T11:34:24Z
@IBALREAL,🎉🎉🎉🎉🎉🎉😎😎😎😎😎😎,0,2025-10-29T11:34:10Z
@tidakdiketahui1461,Selalu setia nonton dan like videonya,7,2025-10-29T11:33:53Z
@muhammaderzamahendra5985,KLO di review bang David masuk indo gak sih,0,2025-10-29T11:33:41Z
@maw_aja,"Dari kasus Xiaomi ini jadi kepikiran kalau branding Apple atau iPhone emang bagus banget, top tier mungkin di dunia gadget. Buktinya banyak yg niru desain dan branding Apple.",2,2025-10-29T11:33:22Z
@yumihoslowly1991,HONOR ROBOT PHONE 📱 REVIEW >>>>>👍🏻,1,2025-10-29T11:33:11Z
@fierlydwipriady2617,Xiomi keren udeh bikin mobil bang,0,2025-10-29T11:33:10Z
@mykurumi2720,"review dan unboxing bang David itu simple dan sangat mudah dipahami buat orang awam, tapi bisa-bisanya ada yang ngatain di grup FB 😢",2,2025-10-29T11:32:20Z
@Mboyyy98,makin pusing aja udh di review bang david😅,0,2025-10-29T11:31:58Z
@hwangthongchun7453,"Boss, bisa Reviuw tesla pi Phone dong?",0,2025-10-29T11:31:48Z
@rezafalev9251,Keren xiomi,0,2025-10-29T11:31:43Z
@solo.1st,ketika iPhone di MENDINGIN Xiaomi,7,2025-10-29T11:31:28Z
@nandarafly6012,Akhirnya request saya di up,2,2025-10-29T11:31:22Z
@odingone,Xiaomi 17 ini membuat iphone 17 berasa hp cina 😅,0,2025-10-29T11:31:17Z
@adenziqii,Om Botak aja sampe kasih 2 jempol,0,2025-10-29T11:31:08Z
@jancoxersl4078,🎉,0,2025-10-29T11:30:58Z
@163_EarthMate,"Xiaomi mendingin
Iphone memanas 😂",5,2025-10-29T11:30:51Z
@onshomei,"xiaomi17promaxかっこいいですね～
給料が入ったらこのスマホを買いたい",0,2025-10-29T11:29:16Z
@hozinwate,Mantap nih gercep 🎉,2,2025-10-29T11:28:58Z
@gedepande3443,Bg  oppo find x9 udh rilis kah?,0,2025-10-29T11:28:54Z
@muhammaddwirizki263,Ini dia yang ditunggu tunggu,3,2025-10-29T11:28:44Z
@Akbarsanjaya27,Keren bang david😎😎,1,2025-10-29T11:28:42Z
@rainmv28,Telat bang,0,2025-10-29T11:28:23Z
@daniobuntal6730,"Gen terbaru antutu nya gk tembus 4 jutaan, gmna sih xiaomi",0,2025-10-29T11:28:15Z
@Madhirasta,"Berpikir buat pindah ke xiaomi flagship dari samsung. Samsung sekarang bobrok banget service center/after sales. Beli hp 15 juta ternyata dikasih barang cacat, dan waktu mau klaim garansi malah dibalikin lagi ke penggunanya katanya pakenya gak bener, pake charger gak ori dll. Nyalahin pengguna intinya. Alhasil gagal klaim. Sekelas flagship aja after sales samsung bobrok gila,emang cacat hardware gak bisa klaim garansi, malah nyruh beli samsung care+ woi. Gila gak tuh samsung, jualan barang cacat. Mohon bang david bantu up dong biar si samsung sadar dan mau dengerin keluhan user hp mereka.
Kalau gitu terus bukan gak mungkin user bakal ganti hp aja ke brand lain. Kalau xiaomi gimana after salesnya gaess???",0,2025-10-29T11:27:52Z
@fahrurrozi8340,Bang tolong review vertu agent q dong yg terbaru,0,2025-10-29T11:27:37Z
@dextra77,"iPhone niru android : 😡😡😡
android niru iPhone : 🤓🤓🤓",33,2025-10-29T11:27:32Z
@arsyqz2779,Kon bahas iqoo Z10R 🤔,0,2025-10-29T11:27:24Z
@MuhammadArdianggaPratama,Realme GT 8 Pro bang 🙏😊,0,2025-10-29T11:27:18Z
@Aditkun25,dynimk island nya ga di review,1,2025-10-29T11:27:12Z
@susahtidurr,Bang kalau baca ini please review Oneplus 15 😢,0,2025-10-29T11:26:48Z
@fahrimfahrezi2418,4x4=16 "Sialan" Jadi gtu Bang 😂😂😂,0,2025-10-29T11:26:32Z
@JayenSaputro,Hallo,0,2025-10-29T11:26:22Z
@zettefax,akhirnya vidio yang ditunggu keluar juga😂,0,2025-10-29T11:26:09Z
@tayubnuswantoro,Sangat dinantikan,1,2025-10-29T11:26:07Z
@Oscar-X-BBB-NOVA,Bang riview hp iqoo 15,2,2025-10-29T11:25:27Z
@skylark5737,Rev OPPO FIND X9 bang,0,2025-10-29T11:25:20Z
@dedeirawan48,"Bang, lu lagi dibahas tu di FB",0,2025-10-29T11:25:19Z
@ahmadibrahim1124,15 detik yg lalu,0,2025-10-29T11:25:00Z
@AlfiFajri-kn7kn,Xiomi 17 promax tapi kenapa gak ada casing yg buat game yah?,0,2025-10-29T11:24:46Z
@itadoriyuji4454,Padahal xiaomi 11 ultra udah kk gtu,0,2025-10-29T11:24:31Z
@rehans5986,bang bahas iqoo z10r dong pliss😅,0,2025-10-29T11:24:24Z
@adhapriyo,"Akhirnya balik lagi, dan bawa konten yg ditunggu2",0,2025-10-29T11:24:13Z
@asdarhamzah6554,Tumben bang engga riview oppo A6 pro padahl udah lama launching 😂,0,2025-10-29T11:24:04Z
@Je96,Baru punya tabungan 19jt apa gua pecahin aja ya 😢,0,2025-10-29T11:23:59Z
@Arzzyhn,Xiaomi bkn niru iPhone tapi sengaja nyenggol iPhone.. sekarang iPhone dikeroyok samsung sm xiaomi 🗿,0,2025-10-29T11:23:56Z
@asdarhamzah6554,Tumben bang engga riview oppo A6 pro padahl udah lama launching 😂,0,2025-10-29T11:23:53Z
@asdarhamzah6554,Tumben bang engga riview oppo A6 pro padahl udah lama launching 😂,0,2025-10-29T11:23:42Z
@mikhaelbagas,Designnya lebih mirip Xiaomi 11 Ultra bukan mirip buah-buahan 17 pro max,381,2025-10-29T11:23:40Z
@SANKSANK1000,Akhirnya setelah gw komen berkali-kali di video sebelumnya... Xiaomi 17 Pro Max !!!,0,2025-10-29T11:23:35Z
@asdarhamzah6554,Tumben bang engga riview oppo A6 pro padahl udah lama launching 😂,0,2025-10-29T11:23:31Z
@anaklanang_0166,"ahh kecil itu mah, 5 bln lg jg kebeli,



dgn cttan: keluarga saya gk bs mkn,jajan dll😂😂",0,2025-10-29T11:23:27Z
@asdarhamzah6554,Tumben bang engga riview oppo A6 pro padahl udah lama launching 😂,0,2025-10-29T11:23:22Z
@Masboy30_,Akhirnya menunggu bang David review ni hp 😍🔥,3,2025-10-29T11:23:19Z
@doneldTrumpet,"Pertama kalinya Bini gw tahun ini Minta beliin hp non iPhone, alias android 😂😂😂... Gara2 ngeliatin tiktod keluarnya Xiaomi 17 pro max mulu 😅... Kayaknya strategi Xiaomi nyamain nama nya jadi 17 pro max sedikit berhasil...",0,2025-10-29T11:23:18Z
@asdarhamzah6554,Tumben bang engga riview oppo A6 pro padahl udah lama launching 😂,1,2025-10-29T11:23:09Z
@RealmePro-kf1ne,BANH REVIEW HP YECNO SPARK 40 SEROES BANG MAAF JALO ADA TIPO ATAU SALAH LWTIK,1,2025-10-29T11:23:00Z
@San-zo2fs,ada hp gua tuh bang,0,2025-10-29T11:22:16Z
@adamfatih2266,kalok masuk resmi dan panas buat apa .toh siapa yg mau beli mahal mahal klok kualitas nya sama seperti siomi yg tipe rendah,0,2025-10-29T11:22:10Z
@Sp4rr0w31,"13:47 laaah kok ada barcode hp ny?. 
Prasaan slama syuting tadi bagian belakang hp bersih deh ga ad tempelan ap pun",0,2025-10-29T11:22:09Z
@noeenciel7632,"Xiaomi keren,.tapi iphone tetep lebih menarik..",0,2025-10-29T11:22:09Z
@noeenciel7632,"Xiaomi keren,.tapi iphone tetep lebih menarik..",0,2025-10-29T11:21:59Z
@popchanel.papaorlinprabu8320,⭐⭐⭐⭐⭐,0,2025-10-29T11:21:55Z
@ApryR-c2j,Bang pliss bahasa hp Up Phone yg rumornya hp buatan Indonesia yang lagi tren di Amerika,0,2025-10-29T11:21:42Z
@syahriyanatlanticasejati575,pertama kalinya nonton nih channel di 4K. jadi kliatan perbendaan di review kameranya,7,2025-10-29T11:21:39Z
@fajarsa2129,bang spil xiaomi note 15 kira2 kapan masuk indo dong,0,2025-10-29T11:21:19Z
@literalyacar314,"14:13 bener bang, gw semenjak pindah dari poco ke iqoo kaya langit dan bumi, adem bener pas main game di dalam rumah maupun di luar rumah",46,2025-10-29T11:21:12Z
@BedjoTani99,"Mending nontonin dulu aja,  Bang. 😂",1,2025-10-29T11:20:55Z
@arbain_mu,"Huawei dan Xiaomi sudah punya potensi untuk berdikari dengan gaya dan sistemnya sendiri.

Tapi masih takut dan kurang pede, sehingga masih berkiblat dengan barat. Kecemasan itu terjadi ketika memasarkan produknya di luar China yang notabene ketergantungan dg Google masih dominan padahal bisa saja mereka mendobrak pasar dengan besutan mereka sendiri.",0,2025-10-29T11:19:50Z
@KangSantuy1,Next bahas iqoo z10r bg David,0,2025-10-29T11:19:50Z
@akunrandom.official,Absenn bang😁,1,2025-10-29T11:19:38Z
@Frizzen.,*00:29:11** Xiaomi 🔥 29/10/25 ~*,19,2025-10-29T11:19:29Z
@paskalialaylasari,"Kemarin ada yg antri dari jam 3 pagi demi iphon 17, langsng heboh. . jd berita nasional, harusnya libur nasional tuh",1,2025-10-29T11:19:25Z
@AbrahamBramham,"13 menit udah 1,5 like jir🗿",0,2025-10-29T11:19:01Z
@berlinsmr3343,😂😂,1,2025-10-29T11:19:00Z
@haritsgamingharis2879,8:14 nahh kann jadinya siapa niru siapa? 🤣,11,2025-10-29T11:18:45Z
@UpelS,1:42 masuk akal bang😂,0,2025-10-29T11:18:44Z
@dekyrakan3936,"""Menarik banget perbandingannya, apalagi kalau benar bisa 'mendinginkan' iPhone. Fokus ke benchmarking dan tes baterai, apakah hasilnya se-ekstrem itu? Nungguin real life performance si 17 Pro Max ini.""",339,2025-10-29T11:18:30Z
@hadirosadi6619,"1:08 , ""ttt tapi kan Iphone yang niru siomay"" udah yapping nya yang ngomong kek gini ?? 😂😂",0,2025-10-29T11:18:25Z
@herwansyah,"Coba perhatiin,pulang liburan 2 Minggu ""Jakun"" bang David jadi ada 2😂",0,2025-10-29T11:18:17Z
@andryanjunior8982,"BANG REQUEST NGOMONGIN ORIGIN OS 6 YANG UDAH MAU RILIS BENTAR LAGI,TERLEBIH COBA KE IQOO 15 JUGA BANG.",0,2025-10-29T11:18:08Z
@vnkiaderaid,Kita mampir ke 14T dulu sebelum 3 tahun lagi ke 17 pro max Mwehehe,0,2025-10-29T11:18:00Z
@viousie,akhirnyaaa.. kangen david disini 😢,2,2025-10-29T11:17:55Z
@bayuputromintowarman2339,1+7 = 8 Hoki pro max,0,2025-10-29T11:17:54Z
@Koboi-insaf,17 pro max hp tercakep yang pernah dibikin xiaomi setelah 11 ultra menurut saya pribadi,0,2025-10-29T11:17:24Z
@ErniPurnomo,Bang cobain hp itel a90,2,2025-10-29T11:17:21Z
@akmalagilfadilah5226,"Ko kalo hp 3 jutaan yang rekomendasi apaan ko, yang all rounder kamera ok main game juga oke (semoga dibales)",0,2025-10-29T11:16:35Z
@happychildrene,buseet 11 menit udah 11k penonton,2,2025-10-29T11:16:04Z
@imanpoca99,Nah ini yg gw tunggu,0,2025-10-29T11:16:04Z
@unko025,whoop,0,2025-10-29T11:15:57Z
@fahridanhanachannel1668,"Xiaomi dulu sudah punya Mi Max layar+batre jumbo waktu itu, sy pernah pake soalnya..",0,2025-10-29T11:15:51Z
@Arivyell,Yg Dinanti nanti,0,2025-10-29T11:15:46Z
@yttome196,Toko nya baru kah? Soalnya tadi di cek di oren baru 1 followers nya,0,2025-10-29T11:15:28Z
@haritsgamingharis2879,itu ada poco x7 jelas agar gak dikira xiaomi 17 niru ipong😂,0,2025-10-29T11:15:13Z
@TiarBinova,Akhirnya,0,2025-10-29T11:15:13Z
@rzll-x6z,"Halo gays David disini, di studio, kemarin di Amerika 😁😅",1,2025-10-29T11:14:53Z
@mautaugp5015,Yang bilang niru iPhone apa gak berkaca ke Poco & mi 11ultra 😂,0,2025-10-29T11:14:50Z
@bocahpetuanlang,bismillah,0,2025-10-29T11:14:44Z
@faridaalqadry3267,Aku tunggu tunggu david review hp ini wa akhiran terjadi juga sukses selalu lur,1,2025-10-29T11:14:40Z
@ZakyLubis-j4l,Mi 17 pro max akan rilis di indo tahun depan ?,0,2025-10-29T11:14:20Z
@pashadim9643,Oppo find x9 pro dan vivo x300 pro bang,0,2025-10-29T11:14:11Z
@nazrilahmdf,Iphone 17 air donggggg reviewnya mana,0,2025-10-29T11:14:04Z
@mautaugp5015,"Banyak opsi reviewer lain yang hingga ke akar akarnya di bahas beneran, bukan cuma bla bla bla baca spek, ups 🫢",0,2025-10-29T11:13:57Z
@robbysamanta9373,"Hallo guys, David udah balik 😁",0,2025-10-29T11:13:54Z
@yossikillua,Ah menunggu ini wkwkw,2,2025-10-29T11:13:37Z
@tuanabdu4489,Kmi suka iqbal disini “SAATNYA REVOLUSI GADGETIN”,0,2025-10-29T11:13:36Z
@TrenziAgatha,AKHIRNYAAAAA,0,2025-10-29T11:13:32Z
@BilaHilang,nama kok ikut ikut? kurang laku ya? xixi,0,2025-10-29T11:13:09Z
@CellularPlus-u4f,ngeriiii,0,2025-10-29T11:13:08Z
@adlyrezky6176,bang saya mau minta sarannya mending ambil hp poco f7 atau Xiaomi 15 T bang?,0,2025-10-29T11:12:55Z
@mahirushiina7829,lah gini dong😂,0,2025-10-29T11:12:43Z
@zabotase9147,kalo ada duitnya tak beli sih😂,0,2025-10-29T11:12:36Z
@rahmathidayat-ty1gt,Liat harga aja udah setengahnya njirrr,0,2025-10-29T11:12:34Z
@ImanuelPonglu-v6c,Bejirr dahh ramee,1,2025-10-29T11:12:29Z
@asriantomujakir9525,Bg di tunggu ya Oppo find x9 pro 😊,0,2025-10-29T11:12:28Z
@justin77-e9g,Gelo,0,2025-10-29T11:12:25Z
@mydesain-o2z,Masuk indo gak ya,0,2025-10-29T11:12:15Z
@QolbiSurur,halo guys david disini lagi wkwkwkw,1,2025-10-29T11:11:52Z
@AlexsKomplex,Tunggu murah harganya baru beli nih hp😂,0,2025-10-29T11:11:51Z
@alacarte7108,akhirnya di review udah lama nunggu,1,2025-10-29T11:11:42Z
@PocoIndonesianew,Gak kebeli gw 😂,0,2025-10-29T11:11:29Z
@Cecensigma,Halo bg akhirnya ya xomi 17 pn🗿,1,2025-10-29T11:11:27Z
@gadgetman4589,Lebih canggih,1,2025-10-29T11:11:25Z
@arif_ghz5690,Rivew iqoo z10r bang plis🙏,7,2025-10-29T11:11:19Z
@Ali_wardana27,Tumben David nyobain barang yg belum resmi indo😂,0,2025-10-29T11:10:57Z
@Nabil_lmao,"Menurut ku, gila sih gerakin Xiaomi kali ini. Dan harus kuakui. Xiaomi jago buat ambil panggung dari Apple. Moga aja Xiaomi bisa berkembang lebih deh buat kedepannya. Mulai dari entry hingga high spek. 💯🔥",0,2025-10-29T11:10:52Z
@sigit.ardavian7889,Yeah ini yg aku tunggu...,1,2025-10-29T11:10:47Z
@afriant3065,5 menit yg lalu udah 5 ribu yg nonton 😂,0,2025-10-29T11:10:39Z
@Bill_18,gercep😁 gpp lah lewat 5 menit😄,0,2025-10-29T11:10:39Z
@abiahlachannel487,Terima kasih bang sudah review keren,1,2025-10-29T11:10:30Z
@newachillesfahruddin678,Channel yg telat review tapi tetap gue tonton 😅,0,2025-10-29T11:10:28Z
@dukuhmasjid7714,Abis nonton infinix note 30 baru beli second langsung mampir ke sini 😅,1,2025-10-29T11:10:20Z
@Wahidin1234Wahidin,Punya saya j2 frime kalo tuker tambah ke hp ini Xiaomi 17 fro max nambah berapa ya kira",0,2025-10-29T11:10:17Z
@haritsgamingharis2879,5-6 menit lalu udah rame aja ya😅,0,2025-10-29T11:10:16Z
@AdaJambu,Nonton video pakai iPhone x,0,2025-10-29T11:10:12Z
@frieza-prince4520,Bang bahas iqoo z10r,0,2025-10-29T11:10:09Z
@Muhammadikhwani,Semoga teman-teman dilancarkan rezekinya sehingga suatu saat bisa memiliki kedua hp itu..Aamiin,298,2025-10-29T11:09:59Z
@bagmalon,"War is coming ( 17 pro max, x300 pro, x9 pro  )..
Iphone n samsung siap2 seperti nokia...
S25 edge dan iphone air aja produk gagal...",1,2025-10-29T11:09:39Z
@ManoekDadali-p2i,Halo ges😂,0,2025-10-29T11:09:38Z
@djaselole2643,akhirnya di review,0,2025-10-29T11:09:36Z
@vivositanggang3628,Saya doakan kalian bisa kebeli hp impian tahun ini 🙏,35,2025-10-29T11:09:28Z
@ade_gledek01,"Coba aja masuk Indonesia bang 😓, tapi nggak beli juga sih... 😂",1,2025-10-29T11:09:20Z
@r_muhammad17,Yang masih standby nonton pake INFINIX NOTE 40 4G🔥,1,2025-10-29T11:09:14Z
@AnkemSamangilailai,17 Pro Max Nama yg sngt iPhone 🤣,0,2025-10-29T11:09:12Z
@mhdrifqan7419,Akhirnya nongol juga videonya,0,2025-10-29T11:09:11Z
@nouvanmaulana6135,"""Hallo guys david kembali""",1177,2025-10-29T11:08:56Z
@andibatara4985,Gmna rasanya pake ip bg pasti enak bgt,0,2025-10-29T11:08:55Z
@ingsun7331,Wah,0,2025-10-29T11:08:52Z
@KudaapiKudamerah,David disini,0,2025-10-29T11:08:33Z
@Rendy_Unboxing,iPhone boba 4 kapan rilis,1,2025-10-29T11:08:29Z
@owenhandrian8999,iphone 17 sihhh,0,2025-10-29T11:08:26Z
@EVANZID,"Sebagai pengguna xiaomi 15 
Menikmati saja teknologi xiaomi 17 pro max 🔥🔥🔥🔥",0,2025-10-29T11:08:14Z
@harsseven7,Bahas google pixel yang batre nya meleduk dong bang 😂😂,0,2025-10-29T11:08:14Z
@naufall_xyzy,PALING GERCEP KALO SOAL XIAOMI,1,2025-10-29T11:08:12Z
@HoshinoTakanashi-k9c,njirr langsung rame,0,2025-10-29T11:08:05Z
@ulin_hanu,Njirttt 😢,0,2025-10-29T11:08:04Z
@carenyuda6792,Sdh masuk ke indo kah bang,0,2025-10-29T11:07:58Z
@adriansaputra6624,"Mantap, xiomi",0,2025-10-29T11:07:57Z
@jippri6958,Dari nama aja dah jelas banget nantangin iphone,0,2025-10-29T11:07:54Z
@sera-s9t,bg dapid bahas IQ10r dongg bangg,0,2025-10-29T11:07:49Z
@YobbyZidomi,Mantap Betul ❤❤❤👍👍,0,2025-10-29T11:07:38Z
@s4bexe683,"hallo gaiss David disini, akhirnya ga cuti lagi😂",0,2025-10-29T11:07:37Z
@carenyuda6792,Wow,0,2025-10-29T11:07:35Z
@yadisetiawan1884,Kedua,0,2025-10-29T11:07:29Z
@xxxqreo,komen ke-124,0,2025-10-29T11:07:28Z
@Latipallsihab,gajir xiami,0,2025-10-29T11:07:27Z
@GaleriZ1,hp panas gacha hp gagal😂😂,1,2025-10-29T11:07:24Z
@muhamadholid3648,✨🔥,0,2025-10-29T11:07:22Z
@aldythya,hai,0,2025-10-29T11:07:22Z
@ai_astty,Udah keluar emang?,0,2025-10-29T11:07:20Z
@wangy23,"Semoga ga jadi Hape yang paling diomongin, tapi jarang dibeli. Kayak Zenfone / Xperia",0,2025-10-29T11:07:20Z
@unknownkzx,p,0,2025-10-29T11:07:17Z
@ardaofficial4093,Gas Bang . . .,1,2025-10-29T11:07:16Z
@yadtsuu2559,"Paling ditunggu perbandingan ini, walaupun gk sanggup beli😂",0,2025-10-29T11:07:16Z
@rylorfke,"iqoo z10r dong bang😂,  btw xiaomi bisa gitu jir mantap lahh😋🔥",145,2025-10-29T11:07:15Z
@budtrickerz1710,Bang david review oppo find X9 series dong,0,2025-10-29T11:07:14Z
@grandyzmenggasa5876,amin,0,2025-10-29T11:07:14Z
@ackerley07,Bang Lu Lagi Rame Dibahas Di Grup Fesnuk 😂,1,2025-10-29T11:07:14Z
@Haya-d7h2x,"Bentar bang david , mau nonton mpl dulu😁",2,2025-10-29T11:07:13Z
@IbnuHajar-dy9cm,akhirnya riview Xiaomi 17 pro max,2,2025-10-29T11:07:13Z
@faisalmuftorik9538,"Gokil, tinggal pilih, mau utamain fungsi atau gengsi nih",0,2025-10-29T11:07:12Z
